,Label,Predicted
0,200.00000149011612,210.60646921396255
1,200.00000149011612,222.07057923078537
2,200.00000149011612,227.30965316295624
3,200.00000149011612,216.91605746746063
4,200.00000149011612,223.01863580942154
5,200.00000149011612,198.23035150766373
6,200.00000149011612,234.94452834129333
7,200.00000149011612,231.53361082077026
8,200.00000149011612,248.32379817962646
9,200.00000149011612,248.9725112915039
10,200.00000149011612,249.32505190372467
11,200.00000149011612,229.38046157360077
12,200.00000149011612,219.9888914823532
13,200.00000149011612,227.36739814281464
14,200.00000149011612,248.58156442642212
15,200.00000149011612,203.6091461777687
16,200.00000149011612,250.802680850029
17,200.00000149011612,248.57182204723358
18,200.00000149011612,248.67777824401855
19,200.00000149011612,207.2069525718689
20,200.00000149011612,215.85206240415573
21,200.00000149011612,250.1659631729126
22,200.00000149011612,244.95658576488495
23,200.00000149011612,214.6995410323143
24,200.00000149011612,219.57367211580276
25,200.00000149011612,248.1742411851883
26,200.00000149011612,238.54055106639862
27,200.00000149011612,213.4756103157997
28,200.00000149011612,198.6657127737999
29,200.00000149011612,234.8978191614151
30,200.00000149011612,215.85528552532196
31,200.00000149011612,250.01797080039978
32,200.00000149011612,249.53327178955078
33,200.00000149011612,248.9296406507492
34,200.00000149011612,249.81580078601837
35,200.00000149011612,216.32090657949448
36,200.00000149011612,239.68679308891296
37,200.00000149011612,231.26132488250732
38,200.00000149011612,251.86966955661774
39,200.00000149011612,241.7083889245987
40,200.00000149011612,249.26077723503113
41,200.00000149011612,217.85240024328232
42,200.00000149011612,195.12514024972916
43,200.00000149011612,195.39159536361694
44,200.00000149011612,192.23283231258392
45,200.00000149011612,250.03772675991058
46,200.00000149011612,223.5809713602066
47,200.00000149011612,249.52730536460876
48,200.00000149011612,244.84679102897644
49,200.00000149011612,249.0762561559677
50,200.00000149011612,248.27685952186584
51,200.00000149011612,225.94820261001587
52,200.00000149011612,244.45943236351013
53,200.00000149011612,209.76679921150208
54,200.00000149011612,214.3987163901329
55,200.00000149011612,245.30547559261322
56,200.00000149011612,227.06500887870789
57,200.00000149011612,199.94551092386246
58,200.00000149011612,222.348915040493
59,200.00000149011612,216.06624871492386
60,200.00000149011612,250.0206619501114
61,200.00000149011612,238.34000825881958
62,200.00000149011612,250.28330981731415
63,200.00000149011612,198.3856976032257
64,200.00000149011612,221.19440138339996
65,200.00000149011612,211.12886518239975
66,200.00000149011612,223.36271703243256
67,200.00000149011612,250.12634694576263
68,200.00000149011612,250.26572346687317
69,200.00000149011612,230.19450306892395
70,200.00000149011612,249.47598576545715
71,200.00000149011612,242.74752736091614
72,200.00000149011612,244.28444504737854
73,200.00000149011612,213.31473588943481
74,200.00000149011612,250.15905797481537
75,200.00000149011612,248.0838268995285
76,200.00000149011612,253.09224426746368
77,200.00000149011612,247.7382332086563
78,200.00000149011612,250.31274557113647
79,200.00000149011612,198.2634797692299
80,200.00000149011612,217.82037764787674
81,200.00000149011612,220.41026502847672
82,200.00000149011612,197.53350019454956
83,200.00000149011612,194.99289840459824
84,200.00000149011612,248.57273995876312
85,200.00000149011612,235.00757217407227
86,200.00000149011612,216.6412889957428
87,200.00000149011612,197.24218845367432
88,200.00000149011612,204.33304458856583
89,200.00000149011612,191.74086302518845
90,200.00000149011612,230.19160330295563
91,200.00000149011612,224.57620650529861
92,200.00000149011612,198.05206805467606
93,200.00000149011612,249.1383820772171
94,200.00000149011612,248.37916493415833
95,200.00000149011612,201.4471411705017
96,200.00000149011612,214.23809230327606
97,200.00000149011612,204.40269112586975
98,200.00000149011612,250.5577653646469
99,200.00000149011612,209.5243662595749
100,200.00000149011612,231.6081702709198
101,200.00000149011612,207.34913498163223
102,200.00000149011612,231.0842514038086
103,200.00000149011612,238.667431473732
104,200.00000149011612,238.6653035879135
105,200.00000149011612,215.2861386537552
106,200.00000149011612,226.3194978237152
107,200.00000149011612,199.0103781223297
108,200.00000149011612,234.50998067855835
109,200.00000149011612,216.8627455830574
110,200.00000149011612,245.99230289459229
111,200.00000149011612,235.8144372701645
112,200.00000149011612,237.95469403266907
113,200.00000149011612,231.28076791763306
114,200.00000149011612,198.59949797391891
115,200.00000149011612,248.3920782804489
116,200.00000149011612,246.52389883995056
117,200.00000149011612,249.53644275665283
118,200.00000149011612,210.14581322669983
119,200.00000149011612,243.88548731803894
120,200.00000149011612,248.88259768486023
121,200.00000149011612,207.8377977013588
122,200.00000149011612,250.01327693462372
123,200.00000149011612,248.358553647995
124,200.00000149011612,250.94166100025177
125,200.00000149011612,249.34386909008026
126,200.00000149011612,253.5796344280243
127,200.00000149011612,249.03555512428284
128,200.00000149011612,249.62756633758545
129,200.00000149011612,249.34847950935364
130,200.00000149011612,250.13953149318695
131,200.00000149011612,249.89891350269318
132,200.00000149011612,218.36682707071304
133,200.00000149011612,200.73360055685043
134,200.00000149011612,213.9057457447052
135,200.00000149011612,248.6627161502838
136,200.00000149011612,206.6544845700264
137,200.00000149011612,202.43808925151825
138,200.00000149011612,248.1786847114563
139,200.00000149011612,208.88801366090775
140,200.00000149011612,242.0678347349167
141,200.00000149011612,205.27796149253845
142,200.00000149011612,250.1479595899582
143,200.00000149011612,227.4523675441742
144,200.00000149011612,213.39080780744553
