,Label,Predicted
0,200.00000149011612,233.65970253944397
1,200.00000149011612,243.56907904148102
2,200.00000149011612,233.9489072561264
3,200.00000149011612,237.77321875095367
4,200.00000149011612,233.49124491214752
5,200.00000149011612,233.40473175048828
6,200.00000149011612,231.90204799175262
7,200.00000149011612,233.48358869552612
8,200.00000149011612,229.4685184955597
9,200.00000149011612,231.6702127456665
10,200.00000149011612,232.60429203510284
11,200.00000149011612,233.1711858510971
12,200.00000149011612,233.512544631958
13,200.00000149011612,229.9099713563919
14,200.00000149011612,234.78303849697113
15,200.00000149011612,234.7705841064453
16,200.00000149011612,233.38800072669983
17,200.00000149011612,234.3847692012787
18,200.00000149011612,233.40473175048828
19,200.00000149011612,232.7658236026764
20,200.00000149011612,233.81914794445038
21,200.00000149011612,232.33920335769653
22,200.00000149011612,233.26694071292877
23,200.00000149011612,232.66212046146393
24,200.00000149011612,233.50359499454498
25,200.00000149011612,234.78869199752808
26,200.00000149011612,230.50763607025146
27,200.00000149011612,234.1083526611328
28,200.00000149011612,233.79501104354858
29,200.00000149011612,234.1083526611328
30,200.00000149011612,234.2227578163147
31,200.00000149011612,234.78303849697113
32,200.00000149011612,233.377006649971
33,200.00000149011612,233.48358869552612
34,200.00000149011612,231.90204799175262
35,200.00000149011612,234.1691017150879
36,200.00000149011612,233.7668478488922
37,200.00000149011612,229.9099713563919
38,200.00000149011612,233.377006649971
39,200.00000149011612,233.17391872406006
40,200.00000149011612,236.8404746055603
41,200.00000149011612,235.0379467010498
42,200.00000149011612,233.00222754478455
43,200.00000149011612,229.59825694561005
44,200.00000149011612,231.86869025230408
45,200.00000149011612,240.91706573963165
46,200.00000149011612,233.48358869552612
47,200.00000149011612,234.1691017150879
48,200.00000149011612,233.17391872406006
49,200.00000149011612,230.50763607025146
50,200.00000149011612,233.50359499454498
51,200.00000149011612,234.2227578163147
52,200.00000149011612,232.26424753665924
53,200.00000149011612,232.27926790714264
54,200.00000149011612,232.7715814113617
55,200.00000149011612,233.74110460281372
56,200.00000149011612,233.7306946516037
57,200.00000149011612,232.30142295360565
58,200.00000149011612,232.99703299999237
59,200.00000149011612,233.4303081035614
60,200.00000149011612,232.99703299999237
61,200.00000149011612,244.64883506298065
62,200.00000149011612,233.91060531139374
63,200.00000149011612,233.26694071292877
64,200.00000149011612,233.38800072669983
65,200.00000149011612,232.99703299999237
66,200.00000149011612,244.64883506298065
67,200.00000149011612,234.83012318611145
68,200.00000149011612,230.1036298274994
69,200.00000149011612,231.85615241527557
70,200.00000149011612,233.13544988632202
71,200.00000149011612,232.5184464454651
72,200.00000149011612,232.88753032684326
73,200.00000149011612,234.2625617980957
74,200.00000149011612,233.67720544338226
75,200.00000149011612,247.55569398403168
76,200.00000149011612,232.67588913440704
77,200.00000149011612,231.85615241527557
78,200.00000149011612,232.67588913440704
79,200.00000149011612,234.1083526611328
80,200.00000149011612,233.9489072561264
81,200.00000149011612,233.70023667812347
82,200.00000149011612,233.74110460281372
83,200.00000149011612,233.512544631958
84,200.00000149011612,233.51974189281464
85,200.00000149011612,232.67588913440704
86,200.00000149011612,231.6702127456665
87,200.00000149011612,247.89027273654938
88,200.00000149011612,233.17391872406006
89,200.00000149011612,232.58207440376282
90,200.00000149011612,240.91706573963165
91,200.00000149011612,233.43107998371124
92,200.00000149011612,233.7668478488922
93,200.00000149011612,233.49124491214752
94,200.00000149011612,232.52001106739044
95,200.00000149011612,232.77297914028168
96,200.00000149011612,230.50763607025146
97,200.00000149011612,232.52001106739044
98,200.00000149011612,234.13695394992828
99,200.00000149011612,233.512544631958
100,200.00000149011612,233.9489072561264
101,200.00000149011612,232.60429203510284
102,200.00000149011612,233.81247222423553
103,200.00000149011612,233.51974189281464
104,200.00000149011612,233.85997414588928
105,200.00000149011612,233.38800072669983
106,200.00000149011612,231.85615241527557
107,200.00000149011612,246.8168169260025
108,200.00000149011612,235.31202673912048
109,200.00000149011612,240.91706573963165
110,200.00000149011612,232.52001106739044
111,200.00000149011612,236.63321435451508
112,200.00000149011612,232.85150229930878
113,200.00000149011612,232.52001106739044
114,200.00000149011612,235.06464958190918
115,200.00000149011612,232.04021453857422
116,200.00000149011612,233.43107998371124
117,200.00000149011612,233.4303081035614
118,200.00000149011612,232.26424753665924
119,200.00000149011612,232.85150229930878
120,200.00000149011612,232.27926790714264
121,200.00000149011612,235.06679832935333
122,200.00000149011612,243.15297305583954
123,200.00000149011612,233.7306946516037
124,200.00000149011612,233.4978997707367
125,200.00000149011612,231.6702127456665
126,200.00000149011612,233.4261566400528
127,200.00000149011612,233.43107998371124
128,200.00000149011612,235.1821631193161
129,200.00000149011612,233.26694071292877
130,200.00000149011612,232.89262056350708
131,200.00000149011612,232.63310194015503
132,200.00000149011612,233.51974189281464
133,200.00000149011612,234.15716886520386
134,200.00000149011612,233.9340329170227
135,200.00000149011612,233.51974189281464
136,200.00000149011612,230.95015287399292
137,200.00000149011612,233.62079560756683
138,200.00000149011612,231.90204799175262
139,200.00000149011612,245.72623372077942
140,200.00000149011612,230.34549951553345
141,200.00000149011612,234.6478134393692
142,200.00000149011612,235.0379467010498
143,200.00000149011612,233.42993259429932
144,200.00000149011612,232.58207440376282
145,200.00000149011612,233.6234450340271
146,200.00000149011612,232.60429203510284
147,200.00000149011612,232.04021453857422
148,200.00000149011612,232.67588913440704
149,200.00000149011612,234.56340730190277
150,200.00000149011612,234.2227578163147
151,200.00000149011612,233.01401436328888
152,200.00000149011612,233.72773230075836
153,200.00000149011612,232.04021453857422
154,200.00000149011612,233.65970253944397
155,200.00000149011612,233.7668478488922
156,200.00000149011612,232.43047297000885
157,200.00000149011612,232.89262056350708
158,200.00000149011612,233.27664136886597
159,200.00000149011612,233.60846638679504
160,200.00000149011612,233.06331038475037
161,200.00000149011612,234.7705841064453
162,200.00000149011612,233.4978997707367
163,200.00000149011612,233.7306946516037
164,200.00000149011612,233.71302485466003
165,200.00000149011612,234.3847692012787
166,200.00000149011612,233.9458405971527
167,200.00000149011612,232.98357725143433
168,200.00000149011612,233.9035540819168
169,200.00000149011612,234.1691017150879
170,200.00000149011612,234.56340730190277
171,200.00000149011612,233.07620286941528
172,200.00000149011612,231.18626475334167
173,200.00000149011612,234.6478134393692
174,200.00000149011612,233.377006649971
175,200.00000149011612,233.91060531139374
176,200.00000149011612,233.74110460281372
177,200.00000149011612,233.79501104354858
178,200.00000149011612,229.9099713563919
179,200.00000149011612,232.26424753665924
180,200.00000149011612,233.9340329170227
181,200.00000149011612,233.53086113929749
182,200.00000149011612,233.9458405971527
183,200.00000149011612,232.30142295360565
184,200.00000149011612,233.79501104354858
185,200.00000149011612,235.06679832935333
186,200.00000149011612,231.85615241527557
187,200.00000149011612,247.7879673242569
188,200.00000149011612,233.92082750797272
189,200.00000149011612,236.8404746055603
190,200.00000149011612,232.7607959508896
191,200.00000149011612,232.58207440376282
192,200.00000149011612,233.78111720085144
193,200.00000149011612,233.6114078760147
194,200.00000149011612,234.60901081562042
195,200.00000149011612,233.4303081035614
